run_idx,prompt_version,temperature,pmid,block_id,skipped,skip_reason,candidate_drugs,candidate_genes,candidate_drug_count,candidate_gene_count,num_candidate_pairs,drug,gene,interaction,interaction_type,directionality,evidence,error_message
0,v2,0,15545218,28,false,,diethylstilbestrol,BAD;BAX;E2F1;FASLG;GADD45A;MDM2;RB1;TCEAL1;TNFRSF10B;TNFSF10;TP53,1,11,11,diethylstilbestrol,BCL2,true,expression modulation,activating,,
0,v2,0,15545218,28,false,,diethylstilbestrol,BAD;BAX;E2F1;FASLG;GADD45A;MDM2;RB1;TCEAL1;TNFRSF10B;TNFSF10;TP53,1,11,11,diethylstilbestrol,BCL2,true,expression modulation,activating,,
0,v2,0,15545218,28,false,,diethylstilbestrol,BAD;BAX;E2F1;FASLG;GADD45A;MDM2;RB1;TCEAL1;TNFRSF10B;TNFSF10;TP53,1,11,11,diethylstilbestrol,BCL2,true,expression modulation,activating,,
0,v2,0,15545218,28,false,,diethylstilbestrol,BAD;BAX;E2F1;FASLG;GADD45A;MDM2;RB1;TCEAL1;TNFRSF10B;TNFSF10;TP53,1,11,11,diethylstilbestrol,BCL2,true,expression modulation,activating,,
0,v2,0,15545218,28,false,,diethylstilbestrol,BAD;BAX;E2F1;FASLG;GADD45A;MDM2;RB1;TCEAL1;TNFRSF10B;TNFSF10;TP53,1,11,11,diethylstilbestrol,BCL2,true,expression modulation,activating,,
0,v2,0,15545218,28,false,,diethylstilbestrol,BAD;BAX;E2F1;FASLG;GADD45A;MDM2;RB1;TCEAL1;TNFRSF10B;TNFSF10;TP53,1,11,11,diethylstilbestrol,BCL2,true,expression modulation,activating,,
0,v2,0,15545218,28,false,,diethylstilbestrol,BAD;BAX;E2F1;FASLG;GADD45A;MDM2;RB1;TCEAL1;TNFRSF10B;TNFSF10;TP53,1,11,11,diethylstilbestrol,BCL2,true,expression modulation,activating,,
0,v2,0,15545218,28,false,,diethylstilbestrol,BAD;BAX;E2F1;FASLG;GADD45A;MDM2;RB1;TCEAL1;TNFRSF10B;TNFSF10;TP53,1,11,11,diethylstilbestrol,BCL2,true,expression modulation,activating,,
0,v2,0,11090099,29,false,,PROPIDIUM;dexamethasone;valine,TP53,3,1,3,PROPIDIUM,BCL2,false,,,,
0,v2,0,11090099,29,false,,PROPIDIUM;dexamethasone;valine,TP53,3,1,3,dexamethasone,BCL2,false,,,,
0,v2,0,11090099,29,false,,PROPIDIUM;dexamethasone;valine,TP53,3,1,3,valine,BCL2,false,,,,"The abstract discusses saikosaponin-d and dexamethasone effects on BCL2, not valine."
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,CERAMIDE,BCL2,true,inhibition,inhibiting,,
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,CERAMIDE,BCL2,true,inhibition,inhibiting,,
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,CERAMIDE,BCL2,true,inhibition,inhibiting,,
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,Cycloheximide,BCL2,false,,,,
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,Cycloheximide,BCL2,false,,,,
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,Cycloheximide,BCL2,false,,,,
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,chlorhexidine gluconate,BCL2,false,,,,"The abstract discusses BCL2 (bcl-2) in the context of CD95L-induced apoptosis and ceramide-induced apoptosis in glioma cells, with no mention of chlorhexidine gluconate."
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,chlorhexidine gluconate,BCL2,false,,,,"The abstract discusses BCL2 (bcl-2) in the context of CD95L-induced apoptosis and ceramide-induced apoptosis in glioma cells, with no mention of chlorhexidine gluconate."
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,chlorhexidine gluconate,BCL2,false,,,,"The abstract discusses BCL2 (bcl-2) in the context of CD95L-induced apoptosis and ceramide-induced apoptosis in glioma cells, with no mention of chlorhexidine gluconate."
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,masoprocol,BCL2,false,,,,"The text discusses NDGA (nordihydroguaretic acid), which is the active component of masoprocol, but the interaction described is between bcl-2 (the protein/gene) and CD95L-induced apoptosis, not between NDGA/masoprocol and BCL2. BCL2 is described as protective against apoptosis, while NDGA inhibits apoptosis upstream of caspases. There is no direct drug-gene interaction between masoprocol/NDGA and BCL2 described in the text."
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,masoprocol,BCL2,false,,,,"The text discusses NDGA (nordihydroguaretic acid), which is the active component of masoprocol, but the interaction described is between bcl-2 (the protein/gene) and CD95L-induced apoptosis, not between NDGA/masoprocol and BCL2. BCL2 is described as protective against apoptosis, while NDGA inhibits apoptosis upstream of caspases. There is no direct drug-gene interaction between masoprocol/NDGA and BCL2 described in the text."
0,v2,0,10203695,30,false,,CERAMIDE;Cycloheximide;chlorhexidine gluconate;masoprocol,FAS;FASLG;FXN,4,3,12,masoprocol,BCL2,false,,,,"The text discusses NDGA (nordihydroguaretic acid), which is the active component of masoprocol, but the interaction described is between bcl-2 (the protein/gene) and CD95L-induced apoptosis, not between NDGA/masoprocol and BCL2. BCL2 is described as protective against apoptosis, while NDGA inhibits apoptosis upstream of caspases. There is no direct drug-gene interaction between masoprocol/NDGA and BCL2 described in the text."
0,v2,0,12543810,31,true,No normalized drug and gene candidates,cisplatin,"",1,0,0,,,,,,,
0,v2,0,16297711,32,false,,Beauvericin,BAK1;BAX,1,2,2,Beauvericin,BCL2,true,downregulation,inhibitory,,
0,v2,0,16297711,32,false,,Beauvericin,BAK1;BAX,1,2,2,Beauvericin,BCL2,true,downregulation,inhibitory,,
0,v2,0,9402847,33,false,,tretinoin,CD34,1,1,1,tretinoin,BCL2,true,expression modulation,inhibitory,,
0,v2,0,11903603,34,false,,"ESTROGENS, CONJUGATED;progesterone",EREG;MUC1;MUC5AC;TMEM37;TP53,2,5,10,"ESTROGENS, CONJUGATED",BCL2,false,,,There was no association of MUC1 patterns with bcl-2 and p53 immunoreactivity or with other histopathological variables.,
0,v2,0,11903603,34,false,,"ESTROGENS, CONJUGATED;progesterone",EREG;MUC1;MUC5AC;TMEM37;TP53,2,5,10,"ESTROGENS, CONJUGATED",BCL2,false,,,There was no association of MUC1 patterns with bcl-2 and p53 immunoreactivity or with other histopathological variables.,
0,v2,0,11903603,34,false,,"ESTROGENS, CONJUGATED;progesterone",EREG;MUC1;MUC5AC;TMEM37;TP53,2,5,10,"ESTROGENS, CONJUGATED",BCL2,false,,,There was no association of MUC1 patterns with bcl-2 and p53 immunoreactivity or with other histopathological variables.,
0,v2,0,11903603,34,false,,"ESTROGENS, CONJUGATED;progesterone",EREG;MUC1;MUC5AC;TMEM37;TP53,2,5,10,"ESTROGENS, CONJUGATED",BCL2,false,,,There was no association of MUC1 patterns with bcl-2 and p53 immunoreactivity or with other histopathological variables.,
0,v2,0,11903603,34,false,,"ESTROGENS, CONJUGATED;progesterone",EREG;MUC1;MUC5AC;TMEM37;TP53,2,5,10,"ESTROGENS, CONJUGATED",BCL2,false,,,There was no association of MUC1 patterns with bcl-2 and p53 immunoreactivity or with other histopathological variables.,
0,v2,0,11903603,34,false,,"ESTROGENS, CONJUGATED;progesterone",EREG;MUC1;MUC5AC;TMEM37;TP53,2,5,10,progesterone,BCL2,false,,,There was no association of MUC1 patterns with bcl-2 and p53 immunoreactivity or with other histopathological variables.,
0,v2,0,11903603,34,false,,"ESTROGENS, CONJUGATED;progesterone",EREG;MUC1;MUC5AC;TMEM37;TP53,2,5,10,progesterone,BCL2,false,,,There was no association of MUC1 patterns with bcl-2 and p53 immunoreactivity or with other histopathological variables.,
0,v2,0,11903603,34,false,,"ESTROGENS, CONJUGATED;progesterone",EREG;MUC1;MUC5AC;TMEM37;TP53,2,5,10,progesterone,BCL2,false,,,There was no association of MUC1 patterns with bcl-2 and p53 immunoreactivity or with other histopathological variables.,
0,v2,0,11903603,34,false,,"ESTROGENS, CONJUGATED;progesterone",EREG;MUC1;MUC5AC;TMEM37;TP53,2,5,10,progesterone,BCL2,false,,,There was no association of MUC1 patterns with bcl-2 and p53 immunoreactivity or with other histopathological variables.,
0,v2,0,11903603,34,false,,"ESTROGENS, CONJUGATED;progesterone",EREG;MUC1;MUC5AC;TMEM37;TP53,2,5,10,progesterone,BCL2,false,,,There was no association of MUC1 patterns with bcl-2 and p53 immunoreactivity or with other histopathological variables.,
0,v2,0,16611376,35,false,,Hypoxanthine;folic acid;thymidine,FAS;FXN;TP53,3,3,9,Hypoxanthine,BCL2,true,expression modulation,activating,,
0,v2,0,16611376,35,false,,Hypoxanthine;folic acid;thymidine,FAS;FXN;TP53,3,3,9,Hypoxanthine,BCL2,true,expression modulation,activating,,
0,v2,0,16611376,35,false,,Hypoxanthine;folic acid;thymidine,FAS;FXN;TP53,3,3,9,Hypoxanthine,BCL2,true,expression modulation,activating,,
0,v2,0,16611376,35,false,,Hypoxanthine;folic acid;thymidine,FAS;FXN;TP53,3,3,9,folic acid,BCL2,true,expression regulation,activating,,
0,v2,0,16611376,35,false,,Hypoxanthine;folic acid;thymidine,FAS;FXN;TP53,3,3,9,folic acid,BCL2,true,expression regulation,activating,,
0,v2,0,16611376,35,false,,Hypoxanthine;folic acid;thymidine,FAS;FXN;TP53,3,3,9,folic acid,BCL2,true,expression regulation,activating,,
0,v2,0,16611376,35,false,,Hypoxanthine;folic acid;thymidine,FAS;FXN;TP53,3,3,9,thymidine,BCL2,true,rescue/restoration,activating,,
0,v2,0,16611376,35,false,,Hypoxanthine;folic acid;thymidine,FAS;FXN;TP53,3,3,9,thymidine,BCL2,true,rescue/restoration,activating,,
0,v2,0,16611376,35,false,,Hypoxanthine;folic acid;thymidine,FAS;FXN;TP53,3,3,9,thymidine,BCL2,true,rescue/restoration,activating,,
0,v2,0,11813903,36,true,No normalized drug and gene candidates,"hydrocortisone butyrate;ibuprofen, sodium salt;indomethacin;sodium salicylate","",4,0,0,,,,,,,
0,v2,0,10620631,37,true,No normalized drug and gene candidates,Therapeutic Androgen;paclitaxel,"",2,0,0,,,,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,AURINTRICARBOXYLIC ACID,BCL2,false,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,AURINTRICARBOXYLIC ACID,BCL2,false,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,AURINTRICARBOXYLIC ACID,BCL2,false,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,dactinomycin,BCL2,false,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,dactinomycin,BCL2,false,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,dactinomycin,BCL2,false,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,deferoxamine,BCL2,false,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,deferoxamine,BCL2,false,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,deferoxamine,BCL2,false,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,nitric oxide,BCL2,false,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,nitric oxide,BCL2,false,,,,
0,v2,0,8702992,38,false,,AURINTRICARBOXYLIC ACID;dactinomycin;deferoxamine;nitric oxide,BCL2;CASP1;MAPK8,4,3,12,nitric oxide,BCL2,false,,,,
0,v2,0,8572591,39,true,No normalized drug and gene candidates,tretinoin,"",1,0,0,,,,,,,
0,v2,0,15485790,40,false,,selenium dioxide,TP53,1,1,1,selenium dioxide,BCL2,true,expression modulation,inhibiting,,
0,v2,0,12168721,41,true,No normalized drug and gene candidates,selenium,"",1,0,0,,,,,,,
0,v2,0,11751483,42,true,No normalized drug and gene candidates,Genasense;Therapeutic Androgen;creatinine;mitoxantrone,"",4,0,0,,,,,,,
0,v2,0,11906253,43,true,No normalized drug and gene candidates,Protamine;arginine;chloroquine,"",3,0,0,,,,,,,
0,v2,0,11723237,44,false,,carboplatin;paclitaxel,RELA;SYT1,2,2,4,carboplatin,BCL2,true,chemosensitization,activating,,
0,v2,0,11723237,44,false,,carboplatin;paclitaxel,RELA;SYT1,2,2,4,carboplatin,BCL2,true,chemosensitization,activating,,
0,v2,0,11723237,44,false,,carboplatin;paclitaxel,RELA;SYT1,2,2,4,paclitaxel,BCL2,true,chemosensitization,activating,,
0,v2,0,11723237,44,false,,carboplatin;paclitaxel,RELA;SYT1,2,2,4,paclitaxel,BCL2,true,chemosensitization,activating,,
0,v2,0,15869997,45,false,,PROPIDIUM;estramustine;etoposide;vinblastine,BAX;TP53,4,2,8,PROPIDIUM,BCL2,false,,,,"Propidium Iodide is used as a necrosis marker/assay reagent in this study, not as a drug interacting with BCL2. BCL2 expression is measured but not in relation to Propidium Iodide treatment."
0,v2,0,15869997,45,false,,PROPIDIUM;estramustine;etoposide;vinblastine,BAX;TP53,4,2,8,PROPIDIUM,BCL2,false,,,,"Propidium Iodide is used as a necrosis marker/assay reagent in this study, not as a drug interacting with BCL2. BCL2 expression is measured but not in relation to Propidium Iodide treatment."
0,v2,0,15869997,45,false,,PROPIDIUM;estramustine;etoposide;vinblastine,BAX;TP53,4,2,8,estramustine,BCL2,true,expression,unclear,,
0,v2,0,15869997,45,false,,PROPIDIUM;estramustine;etoposide;vinblastine,BAX;TP53,4,2,8,estramustine,BCL2,true,expression,unclear,,
0,v2,0,15869997,45,false,,PROPIDIUM;estramustine;etoposide;vinblastine,BAX;TP53,4,2,8,etoposide,BCL2,true,expression,neutral,,
0,v2,0,15869997,45,false,,PROPIDIUM;estramustine;etoposide;vinblastine,BAX;TP53,4,2,8,etoposide,BCL2,true,expression,neutral,,
0,v2,0,15869997,45,false,,PROPIDIUM;estramustine;etoposide;vinblastine,BAX;TP53,4,2,8,vinblastine,BCL2,true,expression,neutral,,
0,v2,0,15869997,45,false,,PROPIDIUM;estramustine;etoposide;vinblastine,BAX;TP53,4,2,8,vinblastine,BCL2,true,expression,neutral,,
0,v2,0,15503311,46,true,No normalized drug and gene candidates,sodium,"",1,0,0,,,,,,,
0,v2,0,10621853,47,true,No normalized drug and gene candidates,isotretinoin,"",1,0,0,,,,,,,
0,v2,0,10638174,48,true,No normalized drug and gene candidates,isotretinoin,"",1,0,0,,,,,,,
0,v2,0,9492007,49,true,No normalized drug and gene candidates,"",FASLG;FXN,0,2,0,,,,,,,
0,v2,0,12171907,50,false,,Fosbretabulin Disodium,BAX;CDC25C;CDK1;CHEK1;GADD45A;MDM2;PARP1;TCEAL1;TP53;WEE1,1,10,10,Fosbretabulin Disodium,BCL2,true,expression modulation,neutral,,
0,v2,0,12171907,50,false,,Fosbretabulin Disodium,BAX;CDC25C;CDK1;CHEK1;GADD45A;MDM2;PARP1;TCEAL1;TP53;WEE1,1,10,10,Fosbretabulin Disodium,BCL2,true,expression modulation,neutral,,
0,v2,0,12171907,50,false,,Fosbretabulin Disodium,BAX;CDC25C;CDK1;CHEK1;GADD45A;MDM2;PARP1;TCEAL1;TP53;WEE1,1,10,10,Fosbretabulin Disodium,BCL2,true,expression modulation,neutral,,
0,v2,0,12171907,50,false,,Fosbretabulin Disodium,BAX;CDC25C;CDK1;CHEK1;GADD45A;MDM2;PARP1;TCEAL1;TP53;WEE1,1,10,10,Fosbretabulin Disodium,BCL2,true,expression modulation,neutral,,
0,v2,0,12171907,50,false,,Fosbretabulin Disodium,BAX;CDC25C;CDK1;CHEK1;GADD45A;MDM2;PARP1;TCEAL1;TP53;WEE1,1,10,10,Fosbretabulin Disodium,BCL2,true,expression modulation,neutral,,
0,v2,0,12171907,50,false,,Fosbretabulin Disodium,BAX;CDC25C;CDK1;CHEK1;GADD45A;MDM2;PARP1;TCEAL1;TP53;WEE1,1,10,10,Fosbretabulin Disodium,BCL2,true,expression modulation,neutral,,
0,v2,0,12171907,50,false,,Fosbretabulin Disodium,BAX;CDC25C;CDK1;CHEK1;GADD45A;MDM2;PARP1;TCEAL1;TP53;WEE1,1,10,10,Fosbretabulin Disodium,BCL2,true,expression modulation,neutral,,
0,v2,0,12171907,50,false,,Fosbretabulin Disodium,BAX;CDC25C;CDK1;CHEK1;GADD45A;MDM2;PARP1;TCEAL1;TP53;WEE1,1,10,10,Fosbretabulin Disodium,BCL2,true,expression modulation,neutral,,
0,v2,0,12171907,50,false,,Fosbretabulin Disodium,BAX;CDC25C;CDK1;CHEK1;GADD45A;MDM2;PARP1;TCEAL1;TP53;WEE1,1,10,10,Fosbretabulin Disodium,BCL2,true,expression modulation,neutral,,
0,v2,0,12171907,50,false,,Fosbretabulin Disodium,BAX;CDC25C;CDK1;CHEK1;GADD45A;MDM2;PARP1;TCEAL1;TP53;WEE1,1,10,10,Fosbretabulin Disodium,BCL2,true,expression modulation,neutral,,
0,v2,0,9098922,51,false,,valproic acid,CREB1;TP53,1,2,2,valproic acid,BCL2,true,expression modulation,activating,,
0,v2,0,9098922,51,false,,valproic acid,CREB1;TP53,1,2,2,valproic acid,BCL2,true,expression modulation,activating,,
0,v2,0,12730676,52,true,No normalized drug and gene candidates,"",DFFA;FADD;FAS;PARP1;TNFSF10,0,5,0,,,,,,,
0,v2,0,10914739,53,true,No normalized drug and gene candidates,Oblimersen;doxorubicin hydrochloride,"",2,0,0,,,,,,,
0,v2,0,10432288,54,false,,calcium;paclitaxel,BAD;BAX;FASLG;FXN,2,4,8,calcium,BCL2,false,,,,"The text discusses calcineurin (a calcium-dependent phosphatase) and BCL2, but calcium itself is not described as directly interacting with BCL2. The interaction described is between BCL2 and calcineurin, not between calcium and BCL2."
0,v2,0,10432288,54,false,,calcium;paclitaxel,BAD;BAX;FASLG;FXN,2,4,8,calcium,BCL2,false,,,,"The text discusses calcineurin (a calcium-dependent phosphatase) and BCL2, but calcium itself is not described as directly interacting with BCL2. The interaction described is between BCL2 and calcineurin, not between calcium and BCL2."
0,v2,0,10432288,54,false,,calcium;paclitaxel,BAD;BAX;FASLG;FXN,2,4,8,calcium,BCL2,false,,,,"The text discusses calcineurin (a calcium-dependent phosphatase) and BCL2, but calcium itself is not described as directly interacting with BCL2. The interaction described is between BCL2 and calcineurin, not between calcium and BCL2."
0,v2,0,10432288,54,false,,calcium;paclitaxel,BAD;BAX;FASLG;FXN,2,4,8,calcium,BCL2,false,,,,"The text discusses calcineurin (a calcium-dependent phosphatase) and BCL2, but calcium itself is not described as directly interacting with BCL2. The interaction described is between BCL2 and calcineurin, not between calcium and BCL2."
0,v2,0,10432288,54,false,,calcium;paclitaxel,BAD;BAX;FASLG;FXN,2,4,8,paclitaxel,BCL2,true,resistance/antagonism,inhibitory,,
0,v2,0,10432288,54,false,,calcium;paclitaxel,BAD;BAX;FASLG;FXN,2,4,8,paclitaxel,BCL2,true,resistance/antagonism,inhibitory,,
0,v2,0,10432288,54,false,,calcium;paclitaxel,BAD;BAX;FASLG;FXN,2,4,8,paclitaxel,BCL2,true,resistance/antagonism,inhibitory,,
0,v2,0,10432288,54,false,,calcium;paclitaxel,BAD;BAX;FASLG;FXN,2,4,8,paclitaxel,BCL2,true,resistance/antagonism,inhibitory,,
0,v2,0,2538824,55,true,No normalized drug and gene candidates,"","",0,0,0,,,,,,,
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,Raltitrexed,BCL2,true,expression modulation,unclear,,
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,Raltitrexed,BCL2,true,expression modulation,unclear,,
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,Raltitrexed,BCL2,true,expression modulation,unclear,,
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,Raltitrexed,BCL2,true,expression modulation,unclear,,
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,Thymidine 5'-triphosphate,BCL2,false,,,,"The abstract discusses dTTP depletion as a consequence of thymidylate synthase inhibition by 5-FU and ZD1694, and separately discusses BCL2 expression changes. There is no direct interaction described between Thymidine 5'-triphosphate (dTTP) and BCL2."
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,Thymidine 5'-triphosphate,BCL2,false,,,,"The abstract discusses dTTP depletion as a consequence of thymidylate synthase inhibition by 5-FU and ZD1694, and separately discusses BCL2 expression changes. There is no direct interaction described between Thymidine 5'-triphosphate (dTTP) and BCL2."
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,Thymidine 5'-triphosphate,BCL2,false,,,,"The abstract discusses dTTP depletion as a consequence of thymidylate synthase inhibition by 5-FU and ZD1694, and separately discusses BCL2 expression changes. There is no direct interaction described between Thymidine 5'-triphosphate (dTTP) and BCL2."
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,Thymidine 5'-triphosphate,BCL2,false,,,,"The abstract discusses dTTP depletion as a consequence of thymidylate synthase inhibition by 5-FU and ZD1694, and separately discusses BCL2 expression changes. There is no direct interaction described between Thymidine 5'-triphosphate (dTTP) and BCL2."
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,raltitrexed,BCL2,true,expression modulation,unclear,,
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,raltitrexed,BCL2,true,expression modulation,unclear,,
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,raltitrexed,BCL2,true,expression modulation,unclear,,
0,v2,0,10785598,56,false,,Raltitrexed;Thymidine 5'-triphosphate;raltitrexed,BAX;TBXT;TCEAL1;TP53,3,4,12,raltitrexed,BCL2,true,expression modulation,unclear,,
0,v2,0,16741044,57,false,,SB209670;anhydrous dextrose;citrate;streptozocin,BAX;PCYT2,4,2,8,SB209670,BCL2,true,expression modulation,activating,,
0,v2,0,16741044,57,false,,SB209670;anhydrous dextrose;citrate;streptozocin,BAX;PCYT2,4,2,8,SB209670,BCL2,true,expression modulation,activating,,
0,v2,0,16741044,57,false,,SB209670;anhydrous dextrose;citrate;streptozocin,BAX;PCYT2,4,2,8,anhydrous dextrose,BCL2,false,,,,"The abstract discusses BCL2 expression changes in diabetic rat penile tissue and the effects of an endothelin receptor antagonist (SB209670), not anhydrous dextrose. Anhydrous dextrose is not mentioned or implicated in any interaction with BCL2 in this text."
0,v2,0,16741044,57,false,,SB209670;anhydrous dextrose;citrate;streptozocin,BAX;PCYT2,4,2,8,anhydrous dextrose,BCL2,false,,,,"The abstract discusses BCL2 expression changes in diabetic rat penile tissue and the effects of an endothelin receptor antagonist (SB209670), not anhydrous dextrose. Anhydrous dextrose is not mentioned or implicated in any interaction with BCL2 in this text."
0,v2,0,16741044,57,false,,SB209670;anhydrous dextrose;citrate;streptozocin,BAX;PCYT2,4,2,8,citrate,BCL2,false,,,,"Citrate (as citrate saline vehicle) is used as a control/vehicle in this study, not as an active drug interacting with BCL2. The observed changes in Bcl-2 expression are attributed to streptozotocin-induced diabetes and ET antagonism, not to citrate."
0,v2,0,16741044,57,false,,SB209670;anhydrous dextrose;citrate;streptozocin,BAX;PCYT2,4,2,8,citrate,BCL2,false,,,,"Citrate (as citrate saline vehicle) is used as a control/vehicle in this study, not as an active drug interacting with BCL2. The observed changes in Bcl-2 expression are attributed to streptozotocin-induced diabetes and ET antagonism, not to citrate."
0,v2,0,16741044,57,false,,SB209670;anhydrous dextrose;citrate;streptozocin,BAX;PCYT2,4,2,8,streptozocin,BCL2,true,expression modulation,inhibiting,,
0,v2,0,16741044,57,false,,SB209670;anhydrous dextrose;citrate;streptozocin,BAX;PCYT2,4,2,8,streptozocin,BCL2,true,expression modulation,inhibiting,,
0,v2,0,10696460,58,false,,4-phenylbutyric acid;Therapeutic Androgen,BAX;FXN;TP53,2,3,6,4-phenylbutyric acid,BCL2,true,expression modulation,inhibitory,,
0,v2,0,10696460,58,false,,4-phenylbutyric acid;Therapeutic Androgen,BAX;FXN;TP53,2,3,6,4-phenylbutyric acid,BCL2,true,expression modulation,inhibitory,,
0,v2,0,10696460,58,false,,4-phenylbutyric acid;Therapeutic Androgen,BAX;FXN;TP53,2,3,6,4-phenylbutyric acid,BCL2,true,expression modulation,inhibitory,,
0,v2,0,10696460,58,false,,4-phenylbutyric acid;Therapeutic Androgen,BAX;FXN;TP53,2,3,6,Therapeutic Androgen,BCL2,false,,,,"The abstract discusses phenylbutyrate (PB) effects on BCL2, not therapeutic androgen. Androgen dependency is mentioned only as a cell line characteristic, not as a drug interacting with BCL2."
0,v2,0,10696460,58,false,,4-phenylbutyric acid;Therapeutic Androgen,BAX;FXN;TP53,2,3,6,Therapeutic Androgen,BCL2,false,,,,"The abstract discusses phenylbutyrate (PB) effects on BCL2, not therapeutic androgen. Androgen dependency is mentioned only as a cell line characteristic, not as a drug interacting with BCL2."
0,v2,0,10696460,58,false,,4-phenylbutyric acid;Therapeutic Androgen,BAX;FXN;TP53,2,3,6,Therapeutic Androgen,BCL2,false,,,,"The abstract discusses phenylbutyrate (PB) effects on BCL2, not therapeutic androgen. Androgen dependency is mentioned only as a cell line characteristic, not as a drug interacting with BCL2."
0,v2,0,16109552,59,false,,Retinoic Acid Agent;acitretin;tazarotene;tretinoin,BAX,4,1,4,Retinoic Acid Agent,BCL2,true,expression modulation,inhibiting,,
